Time,FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],FIRST_FLOOR_ZONE::Des Latent Heat Load [W],FIRST_FLOOR_ZONE::Des Latent Cool Load [W],FIRST_FLOOR_ZONE::Des Latent Heat Mass Flow [kg/s],FIRST_FLOOR_ZONE::Des Latent Cool Mass Flow [kg/s],FIRST_FLOOR_ZONE::Des Heat Load No DOAS [W],FIRST_FLOOR_ZONE::Des Sens Cool Load No DOAS [W],FIRST_FLOOR_ZONE::Des Latent Heat Load No DOAS [W],FIRST_FLOOR_ZONE::Des Latent Cool Load No DOAS [W],FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SECOND_FLOOR_ZONE::Des Latent Heat Load [W],SECOND_FLOOR_ZONE::Des Latent Cool Load [W],SECOND_FLOOR_ZONE::Des Latent Heat Mass Flow [kg/s],SECOND_FLOOR_ZONE::Des Latent Cool Mass Flow [kg/s],SECOND_FLOOR_ZONE::Des Heat Load No DOAS [W],SECOND_FLOOR_ZONE::Des Sens Cool Load No DOAS [W],SECOND_FLOOR_ZONE::Des Latent Heat Load No DOAS [W],SECOND_FLOOR_ZONE::Des Latent Cool Load No DOAS [W],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
21:20:00,1.717835E+03,7.710076E+02,8.866264E-02,7.555487E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,4.906737E+01,2.399801E+01,5.872445E+01,2.300891E+03,5.218781E+02,1.187293E-01,5.113530E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099531E+01,4.217591E+01,2.399937E+01,5.245760E+01
21:30:00,1.717247E+03,7.554326E+02,8.863159E-02,7.402921E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099917E+01,4.896349E+01,2.399803E+01,5.889891E+01,2.300389E+03,5.029974E+02,1.187034E-01,4.928542E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099531E+01,4.217416E+01,2.399938E+01,5.262120E+01
21:40:00,1.716617E+03,7.402110E+02,8.859856E-02,7.253819E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099912E+01,4.888461E+01,2.399804E+01,5.908247E+01,2.299922E+03,4.843307E+02,1.186793E-01,4.745652E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099531E+01,4.217253E+01,2.399939E+01,5.278955E+01
21:50:00,1.715966E+03,7.253153E+02,8.856455E-02,7.107876E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099909E+01,4.882463E+01,2.399805E+01,5.927303E+01,2.299490E+03,4.659003E+02,1.186570E-01,4.565068E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099531E+01,4.217100E+01,2.399940E+01,5.296269E+01
22:00:00,1.715302E+03,7.108478E+02,8.853003E-02,6.966092E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099906E+01,4.877914E+01,2.399805E+01,5.946888E+01,2.299088E+03,4.477819E+02,1.186363E-01,4.387532E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099531E+01,4.216959E+01,2.399941E+01,5.314061E+01
22:10:00,1.737937E+03,6.780590E+02,8.969804E-02,6.644749E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099904E+01,4.874473E+01,2.399824E+01,5.958262E+01,2.298700E+03,4.301634E+02,1.186162E-01,4.214896E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099531E+01,4.216826E+01,2.399942E+01,5.332303E+01
22:20:00,1.761216E+03,6.454638E+02,9.089925E-02,6.325287E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099895E+01,4.823728E+01,2.399845E+01,5.936134E+01,2.298313E+03,4.130694E+02,1.185963E-01,4.047399E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099531E+01,4.216698E+01,2.399943E+01,5.350893E+01
22:30:00,1.784945E+03,6.132213E+02,9.212359E-02,6.009278E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099873E+01,4.754348E+01,2.399853E+01,5.905730E+01,2.297942E+03,3.965252E+02,1.185771E-01,3.885289E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099531E+01,4.216571E+01,2.399944E+01,5.369785E+01
22:40:00,1.809045E+03,5.813624E+02,9.336687E-02,5.697025E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099841E+01,4.692160E+01,2.399858E+01,5.884720E+01,2.297577E+03,3.805373E+02,1.185583E-01,3.728630E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099531E+01,4.216446E+01,2.399945E+01,5.388986E+01
22:50:00,1.833460E+03,5.499104E+02,9.462613E-02,5.388759E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099812E+01,4.645739E+01,2.399862E+01,5.871761E+01,2.297218E+03,3.651113E+02,1.185398E-01,3.577478E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099531E+01,4.216325E+01,2.399946E+01,5.408502E+01
23:00:00,1.858146E+03,5.188743E+02,9.589925E-02,5.084567E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099790E+01,4.613478E+01,2.399866E+01,5.864639E+01,2.296867E+03,3.502402E+02,1.185217E-01,3.431763E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099531E+01,4.216210E+01,2.399947E+01,5.428340E+01
23:10:00,1.889519E+03,4.821048E+02,9.751726E-02,4.724209E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099774E+01,4.591131E+01,2.399889E+01,5.854638E+01,2.300971E+03,3.315091E+02,1.187335E-01,3.248225E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099531E+01,4.216100E+01,2.399950E+01,5.449244E+01
23:20:00,1.921986E+03,4.450570E+02,9.919150E-02,4.361132E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099743E+01,4.531427E+01,2.399915E+01,5.818325E+01,2.305956E+03,3.125103E+02,1.189906E-01,3.062065E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099526E+01,4.217327E+01,2.399953E+01,5.473663E+01
23:30:00,1.955201E+03,4.079138E+02,1.009043E-01,3.997124E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099711E+01,4.459525E+01,2.399921E+01,5.776326E+01,2.311580E+03,2.934117E+02,1.192808E-01,2.874925E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099526E+01,4.219297E+01,2.399955E+01,5.500143E+01
23:40:00,1.989053E+03,3.707328E+02,1.026498E-01,3.632749E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099675E+01,4.398125E+01,2.399927E+01,5.743623E+01,2.317750E+03,2.742681E+02,1.195991E-01,2.687346E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099526E+01,4.221327E+01,2.399956E+01,5.527200E+01
23:50:00,2.023457E+03,3.336276E+02,1.044238E-01,3.269120E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099642E+01,4.353927E+01,2.399928E+01,5.721136E+01,2.324389E+03,2.551684E+02,1.199417E-01,2.500198E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099527E+01,4.223096E+01,2.399957E+01,5.551092E+01
24:00:00,2.058343E+03,2.964527E+02,1.062226E-01,2.904833E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099618E+01,4.324388E+01,2.399884E+01,5.706936E+01,2.331440E+03,2.360250E+02,1.203054E-01,2.312630E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099527E+01,4.224556E+01,2.399931E+01,5.572095E+01
Peak,2.119286E+03,1.276110E+03,1.093602E-01,1.250553E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,2.362261E+03,7.937287E+02,1.218960E-01,7.777349E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,9.205455E-02,1.052660E-01,,,0.000000E+00,0.000000E+00,,,,,,,,,,,1.026067E-01,6.546628E-02,,,0.000000E+00,0.000000E+00,,,,,,,,
